province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,male,female
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,deeltijd onderwijs,master,2015,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,deeltijd onderwijs,master,2016,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,2012,4,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,2013,4,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,2014,4,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,2015,5,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68507,M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing,voltijd onderwijs,master,2016,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,2012,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,2013,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,2014,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,2015,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,deeltijd onderwijs,master,2016,0,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,2012,8,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,2013,6,12
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,2014,3,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,2015,5,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68509,M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen,voltijd onderwijs,master,2016,5,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2012,0,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2014,2,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,deeltijd onderwijs,master,2016,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2012,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2013,2,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2014,1,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2015,1,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68511,M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde,voltijd onderwijs,master,2016,1,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2012,2,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2013,3,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2014,2,6
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2015,1,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,deeltijd onderwijs,master,2016,0,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2012,3,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2013,4,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2014,2,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2015,3,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68512,M Leraar Voorbereidend Hoger Onderwijs in Nederlands,voltijd onderwijs,master,2016,4,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,2012,3,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,2014,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,2015,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,deeltijd onderwijs,master,2016,2,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,2012,2,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,2013,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,2014,2,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,2015,0,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68513,M Leraar Voorbereidend Hoger Onderwijs in Scheikunde,voltijd onderwijs,master,2016,3,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,deeltijd onderwijs,master,2012,1,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,deeltijd onderwijs,master,2013,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,deeltijd onderwijs,master,2014,0,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PL,Vrije Universiteit Amsterdam,onderwijs,universitaire lerarenopleidingen,68516,M Leraar Voorbereidend Hoger Onderwijs in Wiskunde,deeltijd onderwijs,master,2015,0,0
