province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,registered_male,registered_female,graduated_male,graduated_female
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2013,103,296,74,239
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2014,105,297,86,252
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2015,97,271,75,248
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2016,77,244,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,2011,,,2,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,2012,,,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,2013,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,2014,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,2015,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2011,,,21,30
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2012,41,29,36,20
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2013,19,13,15,12
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2014,13,13,9,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2015,30,24,27,21
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,voltijd onderwijs,master,2016,38,25,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2011,,,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2012,3,1,2,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2013,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2014,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2015,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,deeltijd onderwijs,master,2016,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2011,,,3,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2012,1,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2013,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2014,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2015,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,duaal onderwijs,master,2016,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2011,,,35,14
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2012,63,13,55,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2013,36,13,29,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2014,30,22,24,15
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2015,36,18,27,15
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66622,M Planologie,voltijd onderwijs,master,2016,33,28,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2011,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2012,9,19,6,15
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2013,15,16,15,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2014,12,18,9,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2015,10,26,9,20
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),69314,M Conflict Resolution and Governance,voltijd onderwijs,master,2016,7,31,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2011,,,104,208
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2012,135,311,111,209
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2013,135,300,101,202
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2014,78,193,73,174
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2015,55,89,50,82
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2016,14,20,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2011,,,2,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2012,183,286,0,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2013,99,137,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2014,57,69,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2015,25,25,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2016,10,6,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2012,8,8,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2013,4,3,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2014,4,1,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2015,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2016,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2011,,,42,128
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2012,444,768,96,222
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2013,491,763,98,213
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2014,481,776,140,217
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2015,459,791,118,212
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2016,455,781,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2012,0,2,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2013,0,1,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2014,0,1,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2015,0,1,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2016,0,1,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2011,,,33,46
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2012,94,144,19,34
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2013,98,153,23,40
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2014,88,142,20,46
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2015,80,147,25,34
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56560,B Tandheelkunde,voltijd onderwijs,bachelor,2016,84,178,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2011,,,12,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2012,14,13,5,6
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2013,18,13,6,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2014,20,14,7,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2015,26,23,8,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,bachelor,2016,34,29,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,propedeuse bachelor,2012,17,13,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,propedeuse bachelor,2013,23,26,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,propedeuse bachelor,2014,36,23,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,propedeuse bachelor,2015,42,29,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56573,B Medische Informatiekunde,voltijd onderwijs,propedeuse bachelor,2016,24,32,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2011,,,23,51
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2012,155,210,42,50
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2013,134,221,31,36
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2014,144,243,20,42
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2015,143,264,22,60
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2016,142,253,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2012,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2013,6,5,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2014,6,9,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2015,5,8,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2016,3,6,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2011,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2012,10,36,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2013,82,197,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2014,156,378,13,27
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2015,286,622,50,135
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2016,334,658,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2011,,,29,38
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2012,2,1,0,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2013,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2014,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2015,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66560,M Tandheelkunde,voltijd onderwijs,master,2016,0,0,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2011,,,4,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2012,20,5,8,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2013,22,12,4,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2014,23,14,8,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2015,22,20,5,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66573,M Medical Informatics,voltijd onderwijs,master,2016,25,23,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2011,,,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2012,73,115,17,30
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2013,79,121,21,24
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2014,82,137,21,53
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2015,83,134,28,33
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66588,M Tandheelkunde,voltijd onderwijs,master,2016,78,134,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2011,,,26,34
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2012,67,134,17,45
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2013,96,189,23,45
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2014,121,230,22,66
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2015,136,252,34,65
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2016,139,290,,
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,natuur,n.v.t. (natuur),50012,B Bio-exact,voltijd onderwijs,bachelor,2011,,,2,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,natuur,n.v.t. (natuur),50012,B Bio-exact,voltijd onderwijs,bachelor,2012,2,0,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,natuur,n.v.t. (natuur),50012,B Bio-exact,voltijd onderwijs,bachelor,2013,1,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,natuur,n.v.t. (natuur),50012,B Bio-exact,voltijd onderwijs,bachelor,2014,0,0,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,natuur,n.v.t. (natuur),50012,B Bio-exact,voltijd onderwijs,bachelor,2015,0,0,0,0
